epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2795.92,0.49213,0.33189,0.82171,0.98832,0.98945,0.99477,0.92402,0.34922,0.24068,0.78256,0.000327202,0.000327202,0.000327202
186,2810.96,0.46601,0.31535,0.80672,0.98725,0.99538,0.995,0.92988,0.32348,0.22947,0.78104,0.000324453,0.000324453,0.000324453
187,2825.9,0.47257,0.31789,0.81066,0.98744,1,0.99498,0.93194,0.35301,0.24209,0.78278,0.000321705,0.000321705,0.000321705
188,2840.87,0.47474,0.32744,0.82039,0.98991,0.99014,0.99498,0.93196,0.34938,0.24519,0.78239,0.000318956,0.000318956,0.000318956
189,2855.85,0.4809,0.32389,0.82178,0.98853,1,0.995,0.92878,0.35208,0.24021,0.78324,0.000316207,0.000316207,0.000316207
190,2871.03,0.47588,0.32042,0.81542,0.98716,0.99921,0.995,0.92846,0.33806,0.22718,0.78234,0.000313458,0.000313458,0.000313458
191,2886.01,0.46109,0.3155,0.81455,0.98686,1,0.995,0.93039,0.34428,0.2431,0.78208,0.000310709,0.000310709,0.000310709
192,2901.21,0.48145,0.32805,0.82292,0.99123,0.99477,0.995,0.93636,0.30104,0.22549,0.7788,0.00030796,0.00030796,0.00030796
193,2916.37,0.45837,0.3149,0.80883,0.98637,1,0.995,0.93229,0.32391,0.22736,0.77987,0.000305211,0.000305211,0.000305211
194,2931.3,0.48273,0.31415,0.8137,0.98461,0.98861,0.995,0.94109,0.32463,0.22881,0.78219,0.000302462,0.000302462,0.000302462
195,2946.34,0.46172,0.31739,0.81523,0.97619,0.99799,0.995,0.93575,0.34758,0.23728,0.78429,0.000299713,0.000299713,0.000299713
196,2961.26,0.47003,0.31603,0.81939,0.98572,0.99267,0.995,0.9276,0.34616,0.23618,0.78243,0.000296964,0.000296964,0.000296964
197,2976.07,0.46706,0.31203,0.82154,0.99042,0.98877,0.995,0.93032,0.33923,0.23772,0.78266,0.000294216,0.000294216,0.000294216
198,2990.92,0.47429,0.32056,0.81577,0.9828,0.99686,0.995,0.93415,0.32516,0.22634,0.78238,0.000291467,0.000291467,0.000291467
199,3005.86,0.47358,0.31542,0.81376,0.97867,0.99528,0.995,0.94061,0.32367,0.22446,0.78107,0.000288718,0.000288718,0.000288718
200,3020.85,0.46912,0.32157,0.81342,0.98484,0.99513,0.995,0.9423,0.30724,0.21947,0.78038,0.000285969,0.000285969,0.000285969
201,3035.92,0.45792,0.31674,0.81441,0.98999,0.99613,0.995,0.9345,0.33655,0.22751,0.78138,0.00028322,0.00028322,0.00028322
202,3050.82,0.48296,0.32483,0.81946,0.98524,0.99896,0.995,0.92398,0.35405,0.22948,0.78138,0.000280471,0.000280471,0.000280471
203,3065.82,0.47385,0.32921,0.81802,0.99168,0.99638,0.995,0.92709,0.33789,0.23245,0.78117,0.000277722,0.000277722,0.000277722
204,3080.78,0.47461,0.32212,0.8117,0.97963,0.9977,0.995,0.93763,0.32488,0.22543,0.78145,0.000274973,0.000274973,0.000274973
205,3095.58,0.4564,0.30528,0.81303,0.98463,0.9903,0.995,0.93463,0.31982,0.22587,0.78134,0.000272224,0.000272224,0.000272224
206,3110.6,0.47318,0.31723,0.80875,0.97924,0.99393,0.995,0.93476,0.32773,0.22489,0.78039,0.000269475,0.000269475,0.000269475
207,3125.57,0.4491,0.31345,0.81067,0.98069,0.99534,0.995,0.9304,0.33656,0.22805,0.77994,0.000266727,0.000266727,0.000266727
208,3140.64,0.43688,0.30108,0.81563,0.98831,0.98214,0.9942,0.93333,0.31965,0.2202,0.78187,0.000263978,0.000263978,0.000263978
209,3155.58,0.44262,0.3067,0.80766,0.99102,0.98342,0.99477,0.92509,0.34099,0.22366,0.78229,0.000261229,0.000261229,0.000261229
210,3170.34,0.48106,0.3267,0.81776,0.98807,0.99848,0.995,0.92766,0.34112,0.23456,0.77952,0.00025848,0.00025848,0.00025848
211,3185.11,0.4576,0.31191,0.81728,0.98575,0.99774,0.995,0.92953,0.34707,0.23466,0.78,0.000255731,0.000255731,0.000255731
212,3199.95,0.45103,0.30269,0.80939,0.98338,0.99794,0.995,0.93514,0.32733,0.22277,0.77966,0.000252982,0.000252982,0.000252982
213,3214.93,0.44959,0.29924,0.81385,0.98412,0.99405,0.99477,0.93226,0.33089,0.22516,0.78061,0.000250233,0.000250233,0.000250233
214,3229.9,0.46388,0.32074,0.81089,0.9785,0.99743,0.995,0.93769,0.3285,0.22353,0.78214,0.000247484,0.000247484,0.000247484
215,3244.8,0.46004,0.31217,0.81499,0.98229,1,0.995,0.93981,0.31736,0.22063,0.77932,0.000244735,0.000244735,0.000244735
216,3259.58,0.43283,0.3025,0.81014,0.98757,1,0.995,0.92695,0.32634,0.22088,0.78077,0.000241986,0.000241986,0.000241986
217,3274.5,0.44555,0.29937,0.80434,0.987,1,0.995,0.93334,0.3117,0.21523,0.77859,0.000239238,0.000239238,0.000239238
218,3289.51,0.44636,0.30422,0.8119,0.9838,0.99715,0.995,0.93106,0.34136,0.22743,0.78113,0.000236489,0.000236489,0.000236489
219,3304.38,0.46081,0.30818,0.81142,0.98335,1,0.995,0.92306,0.35106,0.22793,0.78103,0.00023374,0.00023374,0.00023374
220,3319.3,0.45733,0.31105,0.80926,0.98658,0.99809,0.995,0.92528,0.33729,0.22026,0.78151,0.000230991,0.000230991,0.000230991
221,3334.45,0.4572,0.30658,0.81467,0.98485,1,0.995,0.93563,0.32426,0.21773,0.77941,0.000228242,0.000228242,0.000228242
222,3349.35,0.45706,0.31658,0.80876,0.98581,0.99739,0.995,0.93677,0.31524,0.21708,0.77997,0.000225493,0.000225493,0.000225493
223,3364.19,0.45608,0.30492,0.80816,0.98297,0.99762,0.995,0.92845,0.34731,0.22536,0.78143,0.000222744,0.000222744,0.000222744
224,3379.03,0.43963,0.30066,0.80525,0.98204,0.99743,0.995,0.93224,0.32893,0.22034,0.7803,0.000219995,0.000219995,0.000219995
225,3393.89,0.44869,0.30379,0.81343,0.985,0.99854,0.995,0.93661,0.31896,0.21411,0.77913,0.000217246,0.000217246,0.000217246
226,3408.74,0.45068,0.31006,0.81228,0.98267,1,0.995,0.93669,0.3237,0.21995,0.77977,0.000214497,0.000214497,0.000214497
227,3423.58,0.4346,0.3044,0.79982,0.9799,1,0.995,0.93453,0.33291,0.22393,0.78105,0.000211749,0.000211749,0.000211749
228,3438.53,0.44675,0.30471,0.81628,0.98016,0.99903,0.995,0.9317,0.34104,0.22812,0.78053,0.000209,0.000209,0.000209
229,3453.59,0.42305,0.28864,0.80471,0.9757,1,0.995,0.92865,0.32548,0.22118,0.7796,0.000206251,0.000206251,0.000206251
230,3468.55,0.43922,0.30282,0.80212,0.98474,0.99644,0.995,0.92619,0.34181,0.21859,0.77982,0.000203502,0.000203502,0.000203502
231,3483.39,0.4433,0.30018,0.80943,0.9849,0.99904,0.995,0.93313,0.32234,0.21569,0.777,0.000200753,0.000200753,0.000200753
232,3498.32,0.44011,0.29764,0.81083,0.98281,0.99786,0.995,0.93556,0.31074,0.21292,0.77741,0.000198004,0.000198004,0.000198004
233,3513.19,0.43569,0.29468,0.81199,0.98193,1,0.995,0.94175,0.31242,0.21449,0.77678,0.000195255,0.000195255,0.000195255
234,3528.22,0.44768,0.30858,0.81379,0.98214,1,0.995,0.93835,0.31284,0.21106,0.77672,0.000192506,0.000192506,0.000192506
235,3543.2,0.42662,0.29427,0.80675,0.9828,0.99758,0.995,0.9361,0.32574,0.21799,0.77794,0.000189757,0.000189757,0.000189757
236,3558.35,0.44403,0.30656,0.81272,0.98783,0.99674,0.995,0.94315,0.3037,0.21748,0.77679,0.000187008,0.000187008,0.000187008
237,3573.3,0.44245,0.30438,0.80531,0.98509,0.99727,0.995,0.93958,0.31524,0.21972,0.77756,0.00018426,0.00018426,0.00018426
238,3588.16,0.44381,0.30093,0.80721,0.98582,0.99588,0.995,0.93357,0.33644,0.21609,0.77845,0.000181511,0.000181511,0.000181511
239,3603.01,0.44678,0.30063,0.80618,0.99209,0.9963,0.995,0.9329,0.32059,0.21363,0.77809,0.000178762,0.000178762,0.000178762
240,3618,0.45349,0.30779,0.81425,0.98235,0.99769,0.995,0.93269,0.31718,0.21727,0.77666,0.000176013,0.000176013,0.000176013
241,3632.9,0.43378,0.29579,0.81353,0.98803,0.99501,0.995,0.93275,0.32797,0.21853,0.77835,0.000173264,0.000173264,0.000173264
242,3647.78,0.4511,0.30434,0.80981,0.98731,0.9932,0.99477,0.94422,0.30543,0.20876,0.77843,0.000170515,0.000170515,0.000170515
243,3662.71,0.43606,0.29939,0.80869,0.97053,1,0.9942,0.94384,0.30348,0.21196,0.77695,0.000167766,0.000167766,0.000167766
244,3677.71,0.42252,0.28612,0.80421,0.98245,1,0.995,0.9406,0.3175,0.21663,0.77677,0.000165017,0.000165017,0.000165017
245,3692.48,0.44937,0.3099,0.81374,0.99286,0.99999,0.995,0.94629,0.30155,0.2081,0.77546,0.000162268,0.000162268,0.000162268
246,3707.45,0.44627,0.30299,0.81032,0.99095,0.99893,0.995,0.94268,0.29885,0.20589,0.77495,0.00015952,0.00015952,0.00015952
247,3722.41,0.43495,0.2973,0.81042,0.98807,0.99604,0.995,0.94164,0.3018,0.21011,0.77391,0.000156771,0.000156771,0.000156771
248,3737.41,0.41381,0.2906,0.80194,0.98915,0.99785,0.995,0.94068,0.31322,0.21288,0.77558,0.000154022,0.000154022,0.000154022
249,3752.27,0.44237,0.2978,0.81404,0.98324,0.99526,0.995,0.94529,0.30204,0.2094,0.77494,0.000151273,0.000151273,0.000151273
250,3767.31,0.42754,0.29337,0.80562,0.99133,0.99244,0.995,0.94632,0.29426,0.20838,0.77493,0.000148524,0.000148524,0.000148524
251,3782.34,0.43142,0.29031,0.80497,0.9895,0.99544,0.995,0.94478,0.30149,0.20757,0.77477,0.000145775,0.000145775,0.000145775
252,3797.25,0.42127,0.28057,0.80347,0.99009,0.99168,0.995,0.94349,0.28946,0.20537,0.77483,0.000143026,0.000143026,0.000143026
253,3812.14,0.42749,0.29237,0.80894,0.99039,0.993,0.995,0.95017,0.27661,0.20259,0.77443,0.000140277,0.000140277,0.000140277
254,3826.99,0.42318,0.29121,0.80547,0.98744,0.99631,0.995,0.94875,0.29162,0.20266,0.77585,0.000137528,0.000137528,0.000137528
255,3841.75,0.43205,0.29833,0.80914,0.98532,1,0.995,0.94634,0.29407,0.20748,0.77445,0.000134779,0.000134779,0.000134779
256,3856.65,0.43152,0.29397,0.80731,0.99196,1,0.995,0.93521,0.32107,0.21044,0.77639,0.000132031,0.000132031,0.000132031
257,3871.64,0.42853,0.29672,0.80277,0.98654,1,0.995,0.9443,0.30762,0.209,0.77646,0.000129282,0.000129282,0.000129282
258,3886.62,0.43128,0.29503,0.8058,0.98873,0.99956,0.995,0.94199,0.30201,0.20738,0.77555,0.000126533,0.000126533,0.000126533
259,3901.51,0.4297,0.28376,0.80879,0.9878,1,0.995,0.94147,0.30855,0.2045,0.77435,0.000123784,0.000123784,0.000123784
260,3916.41,0.42104,0.28467,0.80704,0.98103,1,0.995,0.9472,0.2971,0.20832,0.77497,0.000121035,0.000121035,0.000121035
261,3931.28,0.42128,0.28547,0.80149,0.98098,1,0.995,0.94709,0.29555,0.20678,0.77532,0.000118286,0.000118286,0.000118286
262,3946.3,0.43057,0.29354,0.81053,0.97836,0.99835,0.995,0.94349,0.29735,0.20659,0.77502,0.000115537,0.000115537,0.000115537
263,3961.3,0.41812,0.27867,0.79668,0.98294,1,0.995,0.94406,0.29873,0.20215,0.77432,0.000112788,0.000112788,0.000112788
264,3976.39,0.41988,0.27964,0.80271,0.98452,1,0.995,0.94762,0.3015,0.20034,0.77545,0.000110039,0.000110039,0.000110039
265,3991.29,0.41368,0.28051,0.80092,0.98444,1,0.995,0.94743,0.30218,0.20171,0.77521,0.00010729,0.00010729,0.00010729
266,4006.07,0.4206,0.27766,0.80536,0.98766,0.99494,0.995,0.94128,0.30593,0.20497,0.7761,0.000104542,0.000104542,0.000104542
267,4020.94,0.40409,0.27909,0.79693,0.97924,0.99539,0.99392,0.94342,0.30598,0.20598,0.7764,0.000101793,0.000101793,0.000101793
268,4035.78,0.40614,0.27842,0.80866,0.97818,1,0.9942,0.93788,0.29382,0.19639,0.77531,9.90437e-05,9.90437e-05,9.90437e-05
269,4050.63,0.41538,0.28006,0.80041,0.9902,0.99993,0.995,0.93626,0.31586,0.20333,0.77607,9.62948e-05,9.62948e-05,9.62948e-05
270,4065.56,0.41554,0.27828,0.80422,0.98815,1,0.995,0.94011,0.308,0.20257,0.7761,9.35459e-05,9.35459e-05,9.35459e-05
271,4080.43,0.39909,0.28137,0.80424,0.98993,1,0.995,0.94527,0.29801,0.20152,0.77481,9.0797e-05,9.0797e-05,9.0797e-05
272,4095.38,0.40885,0.27682,0.80104,0.98855,1,0.995,0.94219,0.30016,0.19996,0.77516,8.80481e-05,8.80481e-05,8.80481e-05
273,4110.39,0.42552,0.28529,0.80055,0.98736,1,0.995,0.94123,0.30129,0.196,0.77488,8.52992e-05,8.52992e-05,8.52992e-05
274,4125.37,0.40114,0.27126,0.79824,0.98665,1,0.995,0.93665,0.311,0.2039,0.77584,8.25503e-05,8.25503e-05,8.25503e-05
275,4140.27,0.41498,0.28178,0.80683,0.98745,1,0.995,0.93257,0.32189,0.20435,0.7746,7.98014e-05,7.98014e-05,7.98014e-05
276,4155.16,0.3926,0.26266,0.79393,0.98872,0.99992,0.995,0.94183,0.30769,0.19797,0.77463,7.70525e-05,7.70525e-05,7.70525e-05
277,4170.01,0.39542,0.26833,0.80514,0.98679,0.99985,0.995,0.9406,0.31143,0.20479,0.77461,7.43036e-05,7.43036e-05,7.43036e-05
278,4184.92,0.4037,0.2716,0.8098,0.9868,0.99838,0.995,0.93993,0.30547,0.19945,0.775,7.15547e-05,7.15547e-05,7.15547e-05
279,4200.06,0.40241,0.27201,0.80182,0.9866,1,0.995,0.9405,0.30584,0.19936,0.7745,6.88058e-05,6.88058e-05,6.88058e-05
280,4215,0.40785,0.28394,0.80568,0.99033,1,0.995,0.94357,0.29598,0.19494,0.77303,6.60569e-05,6.60569e-05,6.60569e-05
281,4229.82,0.41551,0.28469,0.81271,0.99182,1,0.995,0.94298,0.31349,0.19584,0.77515,6.3308e-05,6.3308e-05,6.3308e-05
282,4244.74,0.41393,0.27568,0.80426,0.99096,1,0.995,0.943,0.30448,0.19671,0.77424,6.05591e-05,6.05591e-05,6.05591e-05
283,4259.62,0.41431,0.2749,0.79942,0.99089,1,0.995,0.94658,0.29488,0.19261,0.7744,5.78102e-05,5.78102e-05,5.78102e-05
284,4274.57,0.42152,0.2823,0.81127,0.98965,1,0.995,0.94272,0.30874,0.19671,0.77499,5.50613e-05,5.50613e-05,5.50613e-05
285,4289.6,0.40298,0.27409,0.80314,0.98742,0.99935,0.995,0.9438,0.30673,0.20027,0.77488,5.23124e-05,5.23124e-05,5.23124e-05
286,4304.57,0.39114,0.26021,0.79846,0.98588,1,0.995,0.94477,0.28967,0.19442,0.77407,4.95635e-05,4.95635e-05,4.95635e-05
287,4319.5,0.40715,0.28231,0.80165,0.98607,0.99967,0.995,0.944,0.29753,0.19695,0.77438,4.68146e-05,4.68146e-05,4.68146e-05
288,4334.37,0.40429,0.27954,0.80857,0.98517,0.99826,0.995,0.94433,0.3045,0.19627,0.77503,4.40657e-05,4.40657e-05,4.40657e-05
289,4349.35,0.39106,0.27327,0.80848,0.98864,1,0.995,0.94331,0.29831,0.19948,0.77403,4.13168e-05,4.13168e-05,4.13168e-05
290,4364.34,0.39151,0.2655,0.80672,0.98863,0.99866,0.995,0.947,0.28656,0.19453,0.77367,3.85679e-05,3.85679e-05,3.85679e-05
291,4409.54,0.36738,0.24101,0.78503,0.98983,0.9967,0.995,0.94225,0.31221,0.1997,0.7744,3.5819e-05,3.5819e-05,3.5819e-05
292,4424.33,0.37082,0.25147,0.78509,0.99088,0.99621,0.995,0.93777,0.31054,0.19911,0.77505,3.30701e-05,3.30701e-05,3.30701e-05
293,4439.06,0.3626,0.24785,0.78223,0.99068,0.99565,0.995,0.94107,0.31564,0.20162,0.77533,3.03212e-05,3.03212e-05,3.03212e-05
294,4454.03,0.36611,0.24045,0.77435,0.99071,0.99494,0.995,0.94339,0.30944,0.20154,0.77512,2.75723e-05,2.75723e-05,2.75723e-05
295,4469.05,0.36465,0.24728,0.78244,0.98944,0.99505,0.995,0.94184,0.30865,0.20379,0.77526,2.48234e-05,2.48234e-05,2.48234e-05
296,4484,0.36249,0.2514,0.79315,0.99026,0.9953,0.995,0.94314,0.31278,0.20426,0.77559,2.20745e-05,2.20745e-05,2.20745e-05
297,4498.86,0.35472,0.23305,0.78198,0.99072,0.99528,0.995,0.94501,0.3039,0.19903,0.77462,1.93256e-05,1.93256e-05,1.93256e-05
298,4513.8,0.35454,0.23911,0.78781,0.99157,0.99531,0.995,0.94527,0.30115,0.19883,0.77467,1.65767e-05,1.65767e-05,1.65767e-05
299,4528.84,0.36196,0.24462,0.78122,0.99158,0.9954,0.995,0.94459,0.30543,0.20051,0.7748,1.38278e-05,1.38278e-05,1.38278e-05
300,4543.83,0.37179,0.2447,0.78784,0.99099,0.9954,0.995,0.94252,0.30862,0.19854,0.77461,1.10789e-05,1.10789e-05,1.10789e-05
